
   PointCoverage.Sum   coveragePointGroup.NumberOfPoints
          None                        None
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
        0.000000000                 1.000000000
